houseid,hhsize,Age_U18,Age_1924,Age_2545,Age_4665,Age_U65,Age_U24,Male,pr_male,drvrcnt,numadlt,wrkcount,Pr_senior,Pr_adult,White,Black,Asian,AmIndian,Hawai,Mulrace,Other_race,Pr_white,HH_white,Work_hm,Pr_wrkhm,Home_own,Home_rent,Home_other,hhvehcnt,HH_veh,Veh_0,Veh_1,Veh_2,Veh_3,Veh_acces,Veh_avl,hhfaminc,Low_inc,Medium_inc,Hg_inc,Income_low,Urban_big,Rural_Big,wthhfin,BKSH,RDSH,NOSH,Sanjose,Newyork,Atlanta,Chicago,Low_BK,Low_RD,high_RD,Veh0_BK,Veh0_RD,Rural_BK,Rural_RD,N_BK,N_RD,C_BK,C_RD,C_RD_SEnior,INCLW_bk,INCLW_rd,VMTwt_HH,LN_VMTHH
30453303,2,0,0,0,0,1,0,0,0,2,2,0,.5,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,3,3,0,0,0,1,1.5,1,08,0,1,0,0,1,0,25.7210640073,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37951.814915593,10.5440989543969
30453416,4,0,1,1,1,0,0,1,.25,4,4,3,0,1,3,0,0,0,0,0,0,.75,1,1,.25,0,1,0,5,3,0,0,0,0,1.25,1,08,0,1,0,0,1,0,8097.67945762771,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149420.22417554,11.9145246043455
30453517,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,06,0,1,0,1,1,0,1610.23990706765,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571.11235823687,7.85248276956542
30453643,2,0,0,0,1,0,0,1,.5,2,2,2,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,10,0,0,1,0,1,0,901.84602172184,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3505.86741284184,8.16247844299317
30453902,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,821.37296685604,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859.86471865892,8.25864645774802
30453970,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,146.52279981263,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15392.0358957554,9.64167047156054
30454184,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,05,0,1,0,1,1,0,353.57191495595,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9591.76416851563,9.16876436081052
30454335,3,0,0,1,1,0,0,1,.333333333333333,3,3,1,0,1,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,2,2,0,0,1,0,.666666666666667,0,06,0,1,0,1,1,0,382.68105332512,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6644.10300503298,8.80163547216084
30454623,3,0,1,0,0,0,0,0,0,1,1,1,0,.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,07,0,1,0,1,1,0,1072.11446376596,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18833.6515633787,9.84345362053261
30454682,2,0,0,1,1,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,4,3,0,0,0,0,2,1,07,0,1,0,1,1,0,236.46458600719,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8822.73308612344,9.08520031184976
30454768,2,0,0,0,0,2,0,1,.5,1,2,2,1,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,1,1,0,1,0,0,1,1,10,0,0,1,0,1,0,3850.14433589853,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13961.1192700347,9.54410317496877
30454839,4,0,0,0,2,0,0,1,.25,1,2,2,0,.5,2,0,0,0,0,0,0,.5,0,0,0,0,1,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,3856.18856708932,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9993.33733827444,9.20977394541439
30454850,4,0,0,2,0,0,0,1,.25,2,2,2,0,.5,2,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,145.62984903346,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64795.7158758751,11.0790102001282
30454954,3,0,0,0,1,0,0,0,0,1,1,1,0,.333333333333333,1,0,0,0,0,0,0,.333333333333333,0,0,0,1,0,0,1,1,0,1,0,0,1,1,10,0,0,1,0,1,0,283.95591626058,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.41308663324,6.6430252308773
30455013,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,186.44946664681,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696.94185053496,8.45487978764863
30455064,3,0,0,1,0,0,0,1,.333333333333333,2,2,2,0,.666666666666667,1,0,0,0,0,0,0,.333333333333333,0,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,256.93239087321,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23881.3410822619,10.080894597972
30455159,3,0,1,0,1,0,0,2,.666666666666667,2,3,1,0,1,2,0,0,0,0,0,0,.666666666666667,0,1,.333333333333333,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,1182.5328198571,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12483.3996100066,9.43223511265141
30455374,3,1,0,1,1,0,0,1,.333333333333333,2,2,2,0,.666666666666667,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,1.5,1,08,0,1,0,0,1,0,1354.49624375399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92657.2404053518,11.4366731689927
30455524,4,0,0,2,0,0,0,1,.25,2,2,2,0,.5,2,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,3911.07694828515,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50090.581979783,10.8216082485997
30455572,3,1,0,0,1,0,0,2,.666666666666667,2,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,550.93733135394,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9448.7828479666,9.15374704117261
30455691,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,3,1,05,0,1,0,1,1,0,307.87656334143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16917.4931373067,9.73616257111551
30455775,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,59.0563592921,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26837.254609647,10.1975835595243
30455882,3,0,0,0,1,2,0,1,.333333333333333,2,3,1,.666666666666667,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,5,3,0,0,0,0,2.5,1,06,0,1,0,1,1,0,463.74177463307,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15719.6324722326,9.66272929877643
30455936,3,1,0,0,2,0,0,2,.666666666666667,2,2,2,0,.666666666666667,3,0,0,0,0,0,0,1,1,1,.333333333333333,1,0,0,5,3,0,0,0,0,2.5,1,10,0,0,1,0,1,0,1004.01925532391,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23727.9052760228,10.0744492158761
30456075,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,23.21519340592,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11097.020331413,9.31452202287309
30456300,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,48.70905320764,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653.28423459548,8.2036555211583
30456320,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,1,0,0,0,1,0,0,.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,1,0,1,0,2920.99998609065,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5941.40237315156,8.68986877051741
30456656,3,1,0,0,1,0,0,1,.333333333333333,2,2,2,0,.666666666666667,1,0,0,0,0,1,0,.333333333333333,0,0,0,0,1,0,4,3,0,0,0,0,2,1,08,0,1,0,0,1,0,3330.78391584307,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,618346.638140794,13.3348060995475
30456774,7,0,1,2,2,0,0,2,.285714285714286,4,5,2,0,.714285714285714,0,0,5,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,1,1,07,0,1,0,1,1,0,2112.42593934829,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63629.0971425349,11.0608418629039
30456864,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,08,0,1,0,0,1,0,478.64736196595,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852.52646923948,8.83251861181317
30456903,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,02,1,0,0,1,1,0,3834.83304186237,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6388.39141414487,8.76239430248302
30457314,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,1,1,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,1,0,393.32827083912,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10940.0396888304,9.30027610700246
30457784,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,11,0,0,1,0,1,0,463.23766694032,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40602.3871310805,10.6116067689839
30457855,2,0,0,0,2,0,0,1,.5,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,2,1,08,0,1,0,0,1,0,315.03087203922,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22919.4920013523,10.0397866366259
30457892,4,0,0,1,1,0,0,1,.25,2,2,2,0,.5,2,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,3027.88397633094,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27363.3634659785,10.216996842426
30457896,2,0,0,0,1,1,0,1,.5,2,2,0,.5,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,01,1,0,0,1,1,0,58.52188928015,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15866.5733237544,9.67203289217228
30458419,2,0,0,1,0,0,0,0,0,1,1,1,0,.5,0,0,0,0,0,1,0,0,0,1,.5,0,1,0,0,0,1,0,0,0,0,0,02,1,0,0,1,1,0,2708.9186968472,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,16920.980418692,9.73636867233285
30458459,3,0,0,1,1,0,0,1,.333333333333333,2,2,2,0,.666666666666667,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,1.5,1,10,0,0,1,0,1,0,536.57704623781,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45291.6128321044,10.7208992260344
30458475,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,02,1,0,0,1,1,0,1793.32111926207,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6065.93029361159,8.71060803844356
30458550,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,16.22200488051,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5531.49789191297,8.61839469088816
30458577,3,0,0,0,2,0,0,1,.333333333333333,2,2,2,0,.666666666666667,2,0,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,11,0,0,1,0,1,0,947.69031496803,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2516.16710193454,7.83088938225804
30458842,3,1,0,0,2,0,0,2,.666666666666667,3,3,2,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1,1,07,0,1,0,1,0,1,673.15221501164,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60121.0831105575,11.0041324924775
30458897,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,01,1,0,0,1,1,0,3832.05206170389,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4644.92888694268,8.4437466069159
30458934,2,0,0,1,0,0,0,1,.5,2,2,2,0,1,1,0,0,0,0,0,0,.5,0,0,0,0,1,0,2,2,0,0,1,0,1,1,05,0,1,0,1,1,0,231.58718527925,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15849.7376573276,9.67097131811697
30459086,5,1,0,0,2,0,0,1,.2,2,3,2,0,.6,3,0,0,0,0,0,0,.6,0,0,0,0,1,0,2,2,0,0,1,0,1,1,03,1,0,0,1,1,0,459.02873829976,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108037.288241116,11.5902409640298
30459290,3,0,0,3,0,0,0,1,.333333333333333,3,3,1,0,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0,1,0,.666666666666667,0,02,1,0,0,1,1,0,2112.75495485267,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33849.1556496106,10.4296988765458
30459548,4,0,0,1,0,0,0,1,.25,2,2,1,0,.5,1,0,0,0,0,0,0,.25,0,0,0,0,1,0,2,2,0,0,1,0,1,1,10,0,0,1,0,1,0,1278.67863936099,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,402.650782130493,6.00055010348437
30459653,2,0,0,0,2,0,0,1,.5,1,2,1,0,1,1,1,0,0,0,0,0,.5,0,0,0,0,1,0,2,2,0,0,1,0,2,1,07,0,1,0,1,1,0,454.21804456964,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124451.15103894,11.7316765920091
30459751,2,0,0,0,0,1,0,0,0,2,2,1,.5,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,07,0,1,0,1,1,0,1013.16670633849,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15492.8636583635,9.64819933151221
30460110,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,165.03703823865,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758.21728581395,7.92270232639496
30460138,2,0,0,0,0,2,0,1,.5,2,2,1,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1.5,1,07,0,1,0,1,0,1,300.48043073322,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27800.8293515831,10.2328571015275
30460234,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,752.12233389019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706.46452186802,7.90376787513944
30460246,4,0,0,1,1,0,0,1,.25,2,2,1,0,.5,2,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,10,0,0,1,0,0,1,1202.58297839875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18251.9747147684,9.8120833437974
30460293,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,2,1,06,0,1,0,1,1,0,55.56630273512,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9390.56350959138,9.1475670662851
30460342,2,0,0,0,0,2,0,1,.5,2,2,2,1,1,2,0,0,0,0,0,0,1,1,2,1,1,0,0,2,2,0,0,1,0,1,1,05,0,1,0,1,1,0,60.99895725033,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9142.70698920627,9.12082116091117
30460537,4,1,0,0,2,0,0,1,.25,4,3,1,0,.75,3,0,0,0,0,0,0,.75,1,0,0,1,0,0,4,3,0,0,0,0,1,1,11,0,0,1,0,1,0,117.49722461705,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,39018.3991482914,10.5718142155012
30460609,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,07,0,1,0,1,1,0,2792.17597286221,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,21096.5773844615,9.95691349697001
30460610,2,0,0,0,1,1,0,1,.5,2,2,1,.5,1,2,0,0,0,0,0,0,1,1,1,.5,1,0,0,4,3,0,0,0,0,2,1,04,1,0,0,1,1,0,262.52094576981,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4647.27036869829,8.44425046566494
30460637,2,0,0,0,1,0,0,1,.5,2,2,2,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,0,0,1,0,1,0,2220.32473544817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.634875166034,5.04106669393469
30460904,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,1270.31203939099,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11866.9899038711,9.38160013070855
30461071,3,0,0,0,1,1,0,1,.333333333333333,3,3,1,.333333333333333,1,2,0,0,0,0,0,0,.666666666666667,0,1,.333333333333333,1,0,0,4,3,0,0,0,0,1.33333333333333,1,09,0,1,0,0,1,0,2014.85179577213,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315.87338299189,8.37028666526477
30461167,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,3136.69707020293,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18435.2132423921,9.82207212040358
30461187,3,0,0,1,2,0,0,2,.666666666666667,2,3,3,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,06,0,1,0,1,1,0,70.80433342862,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64466.2151614181,11.0739120814886
30461218,2,0,0,1,0,0,0,0,0,1,1,1,0,.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,07,0,1,0,1,1,0,422.3230132656,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000.4453191571,10.0433123329003
30461238,2,0,0,0,0,2,0,1,.5,2,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,04,1,0,0,1,1,0,189.06099436461,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5057.21193984497,8.52876832825892
30461356,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,535.74927080185,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185.6129881306,7.69010904485771
30461420,4,0,0,0,1,1,0,0,0,2,2,2,.25,.5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,.5,0,03,1,0,0,1,1,0,1534.93965248824,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8267.78962149989,9.02024341956757
30461547,3,0,0,1,2,0,0,1,.333333333333333,3,3,3,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1,1,10,0,0,1,0,1,0,252.94593950652,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27934.0087147933,10.23763597386
30461701,3,1,0,0,1,0,0,2,.666666666666667,3,2,3,0,.666666666666667,1,0,1,0,0,0,0,.333333333333333,0,0,0,1,0,0,2,2,0,0,1,0,.666666666666667,0,07,0,1,0,1,1,0,3776.06077424677,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67626.5990474393,11.1217714486441
30461708,2,0,0,0,1,1,0,1,.5,2,2,1,.5,1,1,0,0,0,0,0,1,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,435.23526427218,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11101.1432869446,9.31489345757509
30461728,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,228.73822226802,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081.97897604514,7.6415543480968
30462442,2,0,0,2,0,0,0,1,.5,2,2,2,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,.5,0,11,0,0,1,0,1,0,1955.76902395803,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6062.05824142339,8.70996961206607
30462489,3,0,1,1,0,0,0,1,.333333333333333,1,2,1,0,.666666666666667,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,3838.20742240907,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43834.0903248273,10.6881899245847
30462575,3,0,1,0,2,0,0,1,.333333333333333,3,3,2,0,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0,1,0,.666666666666667,0,11,0,0,1,0,1,0,2770.59927154815,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,260485.537867305,12.4703064607876
30462926,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,04,1,0,0,1,1,0,1161.59810692377,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18378.9747586949,9.81901702260595
30462967,3,0,0,2,0,1,0,0,0,3,3,2,.333333333333333,1,2,1,0,0,0,0,0,.666666666666667,0,0,0,1,0,0,3,3,0,0,0,1,1,1,05,0,1,0,1,1,0,67.13246264565,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122516.427993441,11.7160085681818
30462989,2,0,0,1,0,0,0,0,0,1,1,1,0,.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,1,0,2,1,01,1,0,0,1,1,0,359.38124859513,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43328.9691812552,10.6765998034772
30463018,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,03,1,0,0,1,1,0,565.53802866743,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29064.9120154691,10.2773213581214
30463088,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,68.70617656719,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23635.3586863226,10.0705414277745
30463273,3,0,1,0,2,0,0,2,.666666666666667,3,3,2,0,1,3,0,0,0,0,0,0,1,1,1,.333333333333333,1,0,0,3,3,0,0,0,1,1,1,07,0,1,0,1,1,0,403.0957109421,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22623.9774151445,10.026809770342
30463347,2,0,0,1,0,0,0,0,0,2,2,2,0,1,1,0,0,0,0,0,0,.5,0,0,0,1,0,0,2,2,0,0,1,0,1,1,08,0,1,0,0,1,0,326.79075551098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5978.91927319661,8.69616234738811
30463452,3,0,0,1,2,0,0,2,.666666666666667,3,3,2,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,3,0,0,0,1,1,1,06,0,1,0,1,0,1,64.06339074173,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19979.6931779069,9.90252174518967
30463463,2,0,0,0,2,0,0,1,.5,2,2,2,0,1,0,0,2,0,0,0,0,0,0,1,.5,0,1,0,2,2,0,0,1,0,1,1,09,0,1,0,0,1,0,1456.20256826613,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19574.1323199508,9.88201528047605
30463830,3,0,0,0,2,0,0,1,.333333333333333,3,3,3,0,1,2,0,0,0,0,0,0,.666666666666667,0,0,0,0,1,0,3,3,0,0,0,1,1,1,11,0,0,1,0,1,0,2568.05274539636,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,52139.8481531247,10.8617039541969
30464044,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,06,0,1,0,1,1,0,242.58391344502,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840.3268205248,8.48494409861421
