houseid,personid,Age_U18,Age_1924,Age_2545,Age_4665,Age_U65,Age_U24,Male,White,Black,Asian,AmIndian,Hawai,Mulrace,Other_race,Work_hm,worker,Home_own,Home_rent,Home_other,hhsize,hhvehcnt,Veh_0,Veh_1,Veh_2,Veh_3,Veh_4,hhfaminc,Low_inc,Hg_inc,Medium_inc,Income_low,drvrcnt,Driver_nw,DRV_0,DRV_1,DRV_2,DRV_3,DRV_4,Veh_acces,Veh_avl,numadlt,Urban_big,Rural_Big,wtperfin,BKSH,RDSH,NOSH,Sanjose,Newyork,Atlanta,Chicago,VMT_wt,Ln_VMT
40562654,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,06,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,22.91338606374,0,0,1,0,1,0,0,266465.838582377,9.36136603115104
40562691,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,08,0,0,1,0,1,1,0,1,0,0,0,2,1,1,1,0,14.74328937658,0,0,1,0,1,0,0,77759.7939944025,8.57078135058585
40562848,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,4,0,0,0,0,1,11,0,1,0,0,3,3,0,0,0,1,0,1.33333333333333,1,2,1,0,1031.68290916545,0,0,1,0,0,1,0,4600109.02270328,8.40286816993115
40562848,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,4,0,0,0,0,1,11,0,1,0,0,3,3,0,0,0,1,0,1.33333333333333,1,2,1,0,891.35841349393,0,0,1,0,0,1,0,6571009.54522788,8.9055670730565
40563129,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,4808.91199162062,1,1,0,0,1,0,0,3519282.01826775,6.59690692849851
40563129,02,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,4394.40302553383,1,1,0,0,1,0,0,12624746.3681015,7.96343049069708
40563146,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,6,0,0,0,0,1,10,0,1,0,0,2,2,0,0,1,0,0,3,1,3,1,0,104.28884438968,0,0,1,0,1,0,0,976302.102530795,9.14446976400468
40563146,03,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,6,0,0,0,0,1,10,0,1,0,0,2,2,0,0,1,0,0,3,1,3,1,0,104.28884438968,0,0,1,0,1,0,0,976302.102530795,9.14446976400468
40563188,01,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,1796.11510766766,0,0,1,0,1,0,0,17268030.2566278,9.17109005838482
40563188,02,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,1922.5692653907,0,0,1,0,1,0,0,5681970.81978204,7.99172928215542
40563703,01,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,4,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,2650.72262679394,0,0,1,0,0,1,0,64195505.4087978,10.0948974763899
40563703,02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,2612.7565264322,0,0,1,0,0,1,0,10502614.9833432,8.29922248782589
40563788,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,1,0,1,0,0,0,04,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,324.97452405963,0,0,1,0,1,0,0,229402.766278943,6.56090335934935
40563831,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,1,0,0,06,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,395.9783449258,0,0,1,0,0,1,0,1452113.9674864,8.20744408984452
40563831,02,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,2,0,0,1,0,0,06,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,523.61780061579,0,0,1,0,0,1,0,5626396.31779971,9.2823107396519
40564034,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,09,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,2192.84707276484,0,0,1,0,0,0,1,9323733.57598277,8.3553528551514
40564043,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,5,0,0,0,0,1,11,0,1,0,0,2,2,0,0,1,0,0,2.5,1,2,1,0,131.11546622987,0,1,0,0,1,0,0,9963379.05375424,11.2383616375224
40564043,02,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,1,11,0,1,0,0,2,2,0,0,1,0,0,2.5,1,2,1,0,154.34179541989,0,0,1,0,1,0,0,2893803.71170206,9.83896609791959
40564279,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,10,0,1,0,0,4,4,0,0,0,0,1,.5,0,2,1,0,5454.39095215784,0,0,1,0,0,0,1,88200747.0590087,9.69101158716238
40564279,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,10,0,1,0,0,4,4,0,0,0,0,1,.5,0,2,1,0,4831.59267473078,0,0,1,0,0,0,1,38459091.1634431,8.98229985004927
40564279,03,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,1,0,0,10,0,1,0,0,4,4,0,0,0,0,1,.5,0,2,1,0,6198.62712843675,0,0,1,0,0,0,1,67798042.0937187,9.30005218284329
40564279,04,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,10,0,1,0,0,4,4,0,0,0,0,1,.5,0,2,1,0,5801.9806629976,0,0,1,0,0,0,1,32659523.2114333,8.63587004971634
40564387,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,03,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,170.86619759704,0,0,1,0,1,0,0,611063.65648037,8.18235521865808
40564962,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,06,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,4770.27114873394,0,0,1,0,0,0,1,67076022.8928467,9.55124989213447
40565194,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,07,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1725.19530327598,0,1,0,0,0,0,1,19970817.7008401,9.3567734907493
40565455,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,0,09,0,0,1,0,1,1,0,1,0,0,0,1,1,3,1,0,2458.35627785036,0,0,1,0,1,0,0,9287952.7286906,8.2372451342175
40565455,02,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,0,09,0,0,1,0,1,1,0,1,0,0,0,1,1,3,1,0,2551.80342506598,0,0,1,0,1,0,0,7573280.48196217,7.9959181622801
40565750,01,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,03,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,3463.96065840011,0,0,1,0,1,0,0,1920541.02764006,6.31975159053211
40565750,02,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,03,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,4189.58881075234,0,0,1,0,1,0,0,3240374.62184425,6.65213373122204
40565802,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,07,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,64.71513085705,0,0,1,0,1,0,0,2305813.37903918,10.4809770778431
40565815,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,11,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,2468.67944161253,0,1,0,0,0,0,1,28336786.3441385,9.34831985715273
40565815,02,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,11,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,2249.78112360515,0,0,1,0,0,0,1,9984607.36889899,8.39819228946166
40565828,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,0,1,06,0,0,1,1,1,1,0,1,0,0,0,5,1,1,1,0,1122.47575569676,0,0,1,0,0,1,0,34846934.317637,10.3432159135649
40566070,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,07,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,50.77154842975,0,0,1,0,1,0,0,998668.741880985,9.88689312346426
40566316,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,205.45360280381,0,0,1,1,0,0,0,352155.693349839,7.4471916829432
40566894,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,10,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,238.96475627124,0,0,1,0,0,1,0,1216138.24279178,8.53507141922329
40566894,02,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,3,0,0,0,1,0,10,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,249.09047026043,0,0,1,0,0,1,0,748437.154182134,8.0082591108872
40567391,01,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,11,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,716.32320193996,0,1,0,1,0,0,0,15042461.3136825,9.95230366874977
40567391,02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,0,0,1,0,0,11,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,604.19487738414,0,1,0,1,0,0,0,6177518.02042882,9.23262814403462
40567488,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,0,0,1,0,0,11,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,533.96172557619,0,0,1,0,0,1,0,1868663.13406095,8.16069537464671
40567490,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,06,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,353.97747803754,0,0,1,0,1,0,0,11612914.3435539,10.3984255334437
40567498,01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,10,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,537.54997141617,0,0,1,0,0,1,0,3386511.06492469,8.74844775931936
40567831,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,03,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,241.09034957842,0,0,1,0,0,1,0,5935375.5908807,10.1113097287283
40568135,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,78.96859609365,0,0,1,0,1,0,0,1164096.21200841,9.59847313911685
40568135,02,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,99.50294383864,0,0,1,0,1,0,0,1352358.44012296,9.5172469634752
40568378,01,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0,06,0,0,1,1,1,1,0,1,0,0,0,1,1,2,1,0,396.46801311158,0,0,1,0,1,0,0,1204138.77304206,8.01900899372829
40568408,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,06,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1773.92915539568,0,0,1,0,1,0,0,9532261.5343933,8.58942640731213
40568442,01,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,736.57991848389,0,0,1,0,0,1,0,2544949.91055451,8.14789317125154
40568949,01,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,1,0,03,1,0,0,1,3,3,0,0,0,1,0,1,1,3,1,0,2342.86997259012,0,1,0,0,0,1,0,27154354.9850136,9.35800233122958
40568949,02,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,1,0,03,1,0,0,1,3,3,0,0,0,1,0,1,1,3,1,0,2342.86997259012,0,0,1,0,0,1,0,48645067.8126378,9.94097720095333
40568949,03,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,1,0,03,1,0,0,1,3,3,0,0,0,1,0,1,1,3,1,0,1949.55643120599,0,1,0,0,0,1,0,11217474.767259,8.65779999418763
40569051,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,05,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,373.56464947777,0,0,1,0,0,1,0,732614.444500103,7.58179354157397
40569122,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,02,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,420.69118361552,0,0,1,0,1,0,0,153552.28201966,5.90263333340133
40569262,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,11,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,41.19064272867,0,0,1,0,1,0,0,1150130.68700711,10.2372108356735
40569483,01,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,1,0,0,0,03,1,0,0,1,1,1,0,1,0,0,0,1,1,2,1,0,4810.14322866758,0,0,1,0,1,0,0,2191116.44352266,6.1236325106854
40569483,02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,03,1,0,0,1,1,1,0,1,0,0,0,1,1,2,1,0,4809.14668255876,0,0,1,0,1,0,0,6670286.44870901,7.23561914106675
40570213,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,10,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,441.80828354663,0,0,1,0,1,0,0,1420378.28693973,8.07586875436756
40570213,02,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,10,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,412.74899534481,0,0,1,0,1,0,0,2096944.44216453,8.5333489809974
40570393,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,199.72589021577,0,0,1,0,0,0,1,881287.49468878,8.39241990579137
40570393,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,185.43851217327,0,0,1,0,0,0,1,591499.712626974,8.06800657676261
40570438,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,1,0,0,04,1,0,0,1,2,2,0,0,1,0,0,1,1,2,1,0,572.69099461789,0,0,1,0,1,0,0,3127749.00365064,8.60566092407162
40570438,02,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,1,0,0,04,1,0,0,1,2,2,0,0,1,0,0,1,1,2,1,0,491.40781465899,0,0,1,0,1,0,0,13408882.8740209,10.2141902307976
40570594,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,06,0,0,1,1,2,2,0,0,1,0,0,1.5,1,2,1,0,856.55813174943,0,0,1,0,0,1,0,7668525.11727571,9.0998243673716
40570594,02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,06,0,0,1,1,2,2,0,0,1,0,0,1.5,1,2,1,0,821.7384028046,0,0,1,0,0,1,0,7356793.83355682,9.09982436737161
40570876,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,06,0,0,1,1,2,2,0,0,1,0,0,.5,0,2,1,0,1478.1926196006,0,0,1,1,0,0,0,2569290.9379064,7.46114026716689
40570876,02,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,06,0,0,1,1,2,2,0,0,1,0,0,.5,0,2,1,0,1752.52010566636,0,0,1,1,0,0,0,3044828.43158473,7.46072042894222
40571063,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,51.33805762384,0,0,1,0,1,0,0,960754.785028594,9.83709558148755
40571063,02,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,08,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,52.36975318047,0,0,1,0,1,0,0,607664.575566557,9.35913530679945
40571105,01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,1,0,03,1,0,0,1,3,3,0,0,0,1,0,1,1,3,0,1,692.20039435984,0,0,1,0,0,1,0,8324415.78657927,9.39491106423431
40571105,03,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,1,0,03,1,0,0,1,3,3,0,0,0,1,0,1,1,3,0,1,1536.51757703002,0,0,1,0,0,1,0,16654375.4781315,9.29100196502374
40571137,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,07,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,126.88216973025,0,0,1,0,1,0,0,1509215.19371679,9.38392554411934
40571193,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,11,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,1192.85213915434,0,0,1,0,0,1,0,6826931.36280805,8.6524580806669
40571193,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,11,0,1,0,0,2,2,0,0,1,0,0,1,1,2,1,0,1030.60618804817,0,0,1,0,0,1,0,10255180.8529777,9.20549163583123
40571195,01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,484.96854601491,0,0,1,0,1,0,0,9817523.80716369,9.91564485218168
40571195,02,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,5,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,611.07579955457,0,0,1,0,1,0,0,12524514.8709216,9.92802625084329
40571290,01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,3,0,0,0,1,0,07,0,0,1,1,2,2,0,0,1,0,0,1.5,1,2,1,0,536.55073379043,0,0,1,0,0,1,0,14013991.5541303,10.1704439493136
40571290,02,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,07,0,0,1,1,2,2,0,0,1,0,0,1.5,1,2,1,0,559.28613358672,0,0,1,0,0,1,0,9180967.11875401,9.70604281473937
40571482,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,04,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,731.64375789583,0,0,1,0,0,1,0,12865399.4333423,9.77481519281041
40571679,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,04,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,67.47189115426,0,0,1,0,1,0,0,188496.897036607,7.9354836234979
40571694,01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,11,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,175.90945505009,0,0,1,1,0,0,0,2147144.65151038,9.40976196945831
40571694,02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,11,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,188.18272889186,0,0,1,1,0,0,0,858171.580392852,8.425365141953
40571770,01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,04,1,0,0,1,2,2,0,0,1,0,0,1,1,2,1,0,139.77922055614,0,0,1,0,1,0,0,609171.821105701,8.38002089301675
40572188,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,4,0,0,0,0,1,02,1,0,0,1,4,4,0,0,0,0,1,1,1,5,1,0,733.29065201159,0,0,1,0,0,1,0,28751615.173442,10.576687860397
40572188,02,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,4,0,0,0,0,1,02,1,0,0,1,4,4,0,0,0,0,1,1,1,5,1,0,885.13576237938,0,0,1,0,0,1,0,836116.9438588,6.85184079702037
40572188,05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,8,4,0,0,0,0,1,02,1,0,0,1,4,4,0,0,0,0,1,1,1,5,1,0,885.13576237938,0,0,1,0,0,1,0,8192524.52178186,9.13309965173349
40572617,03,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,02,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,21633.8678885781,0,0,1,0,1,0,0,97401622.5480478,8.41256018883436
40572889,01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,0,1,0,0,0,02,1,0,0,1,2,2,0,0,1,0,0,.5,0,2,1,0,361.54207850244,0,0,1,1,0,0,0,1064280.45503959,7.98777071311782
40572898,01,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,05,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,337.44805415168,0,0,1,0,0,1,0,885212.295293642,7.87255232522034
40572910,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,06,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,398.10172713413,0,0,1,0,0,1,0,6467910.98854107,9.69571771770859
40573032,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,5,2,0,0,1,0,0,09,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,10375.0576082199,0,0,1,0,1,0,0,160541670.168649,9.6469688196099
40573032,02,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5,2,0,0,1,0,0,09,0,0,1,0,2,2,0,0,1,0,0,1,1,2,1,0,8513.12128068992,0,0,1,0,1,0,0,126460458.606754,9.60614362095254
40573060,01,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,2,2,0,0,1,0,0,06,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,711.40010714079,0,0,1,1,0,0,0,54698117.2098393,11.250117842234
40573060,02,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,0,0,1,0,0,06,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,662.42654335905,0,0,1,1,0,0,0,239851.402819442,5.89462319565841
40573140,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,5,0,0,0,0,1,01,1,0,0,1,2,2,0,0,1,0,0,2.5,1,2,1,0,472.09788039633,0,1,0,0,0,1,0,488170.452734422,6.94220018301518
40573418,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,07,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,132.17501851192,0,0,1,0,1,0,0,1568456.83979695,9.38156011438084
40573468,01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,09,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,3195.08632970515,0,1,0,0,1,0,0,30903306.3175627,9.17710773445857
40573549,02,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,06,0,0,1,1,2,2,0,0,1,0,0,.5,0,2,1,0,473.19353659715,0,0,1,1,0,0,0,402254.727558189,6.74651200607664
40573756,01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,4,0,0,0,0,1,09,0,0,1,0,2,2,0,0,1,0,0,2,1,2,1,0,203.66055232472,0,0,1,0,0,0,1,2738541.98288948,9.50655593044617
40573756,02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,4,0,0,0,0,1,09,0,0,1,0,2,2,0,0,1,0,0,2,1,2,1,0,189.09170849449,0,0,1,0,0,0,1,2606758.72941691,9.53145855030057
40573834,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,07,0,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,1623.59394190949,0,0,1,0,0,1,0,13745630.4411455,9.0439522019063
40573871,01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,1,0,10,0,1,0,0,2,2,0,0,1,0,0,1.5,1,2,1,0,670.7633596586,0,0,1,0,1,0,0,5995608.22885803,9.09823326024428
40573898,01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,11,0,1,0,0,2,2,0,0,1,0,0,0,0,2,1,0,4002.97339993951,0,0,1,0,1,0,0,23367137.0586099,8.6722197732436
40573898,02,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,11,0,1,0,0,2,2,0,0,1,0,0,0,0,2,1,0,4733.54090326768,0,0,1,0,1,0,0,24732632.881051,8.56139666229567
40574073,01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,06,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,8245.90052071279,0,1,0,0,0,0,1,30172780.7428532,8.20525257881768
40574073,02,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,06,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,8245.90052071279,0,1,0,0,0,0,1,49504428.6941097,8.7002677979304
